game_id,n_players,winner,village_win,n_days,n_suspicion_agents,suspicion_agent_id,suspicion_agent_role,suspicion_agent_survived,suspicion_agent_won,n_susp_agents_survived,n_susp_agents_won,total_votes,correct_wolf_votes,false_accusations,wolf_vote_precision,wolf_vote_recall,false_accusation_rate,total_wolves,wolves_executed,day_first_wolf_executed,rnd_votes,heur_votes,bay_votes,mcts_votes,logic_votes,heur_susp_votes,bay_susp_votes,mcts_susp_votes,rnd_correct_pct,heur_correct_pct,bay_correct_pct,mcts_correct_pct,logic_correct_pct,heur_susp_correct_pct,bay_susp_correct_pct,mcts_susp_correct_pct,mean_sigma_wolves,mean_sigma_nonwolves,sigma_gap,mean_combined_wolves,mean_combined_nonwolves,combined_gap,mean_d1,mean_d2,mean_d3,mean_d4,mean_d5,mean_d1_wolves,mean_d1_nonwolves,mean_d2_wolves,mean_d2_nonwolves,mean_d3_wolves,mean_d3_nonwolves,mean_d4_wolves,mean_d4_nonwolves,mean_d5_wolves,mean_d5_nonwolves
46,8,WOLF,False,3,0,,,,,0,0,18,6,12,0.3333,0.5,0.6667,2,1,1,0,0,18,0,0,0,0,0,,,0.3333,,,,,,,,,,,,,,,,,,,,,,,,,,
47,8,VILLAGE,True,2,0,,,,,0,0,14,11,3,0.7857,1.0,0.2143,2,2,1,0,0,14,0,0,0,0,0,,,0.7857,,,,,,,,,,,,,,,,,,,,,,,,,,
49,8,WOLF,False,2,0,,,,,0,0,14,1,13,0.0714,0.5,0.9286,2,0,,0,0,14,0,0,0,0,0,,,0.0714,,,,,,,,,,,,,,,,,,,,,,,,,,
50,8,WOLF,False,2,0,,,,,0,0,14,1,13,0.0714,0.5,0.9286,2,0,,0,0,14,0,0,0,0,0,,,0.0714,,,,,,,,,,,,,,,,,,,,,,,,,,
48,8,WOLF,False,3,0,,,,,0,0,18,6,12,0.3333,1.0,0.6667,2,1,2,0,0,18,0,0,0,0,0,,,0.3333,,,,,,,,,,,,,,,,,,,,,,,,,,
51,8,WOLF,False,3,0,,,,,0,0,18,6,12,0.3333,0.5,0.6667,2,1,1,0,0,18,0,0,0,0,0,,,0.3333,,,,,,,,,,,,,,,,,,,,,,,,,,
54,8,WOLF,False,2,0,,,,,0,0,14,0,14,0.0,0.0,1.0,2,0,,0,0,14,0,0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
52,8,VILLAGE,True,3,0,,,,,0,0,18,8,10,0.4444,1.0,0.5556,2,2,2,0,0,18,0,0,0,0,0,,,0.4444,,,,,,,,,,,,,,,,,,,,,,,,,,
53,8,VILLAGE,True,3,0,,,,,0,0,18,8,10,0.4444,1.0,0.5556,2,2,2,0,0,18,0,0,0,0,0,,,0.4444,,,,,,,,,,,,,,,,,,,,,,,,,,
55,8,VILLAGE,True,3,0,,,,,0,0,18,8,10,0.4444,1.0,0.5556,2,2,2,0,0,18,0,0,0,0,0,,,0.4444,,,,,,,,,,,,,,,,,,,,,,,,,,
57,8,WOLF,False,2,0,,,,,0,0,14,1,13,0.0714,0.5,0.9286,2,0,,0,0,14,0,0,0,0,0,,,0.0714,,,,,,,,,,,,,,,,,,,,,,,,,,
58,8,WOLF,False,2,0,,,,,0,0,14,1,13,0.0714,0.5,0.9286,2,0,,0,0,14,0,0,0,0,0,,,0.0714,,,,,,,,,,,,,,,,,,,,,,,,,,
56,8,VILLAGE,True,3,0,,,,,0,0,18,8,10,0.4444,1.0,0.5556,2,2,2,0,0,18,0,0,0,0,0,,,0.4444,,,,,,,,,,,,,,,,,,,,,,,,,,
59,8,VILLAGE,True,2,0,,,,,0,0,14,11,3,0.7857,1.0,0.2143,2,2,1,0,0,14,0,0,0,0,0,,,0.7857,,,,,,,,,,,,,,,,,,,,,,,,,,
60,8,WOLF,False,2,0,,,,,0,0,14,0,14,0.0,0.0,1.0,2,0,,0,0,14,0,0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
62,8,WOLF,False,2,0,,,,,0,0,14,0,14,0.0,0.0,1.0,2,0,,0,0,14,0,0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
61,8,WOLF,False,3,0,,,,,0,0,18,4,14,0.2222,0.5,0.7778,2,1,2,0,0,18,0,0,0,0,0,,,0.2222,,,,,,,,,,,,,,,,,,,,,,,,,,
63,8,VILLAGE,True,3,0,,,,,0,0,18,10,8,0.5556,1.0,0.4444,2,2,1,0,0,18,0,0,0,0,0,,,0.5556,,,,,,,,,,,,,,,,,,,,,,,,,,
64,8,VILLAGE,True,3,0,,,,,0,0,18,7,11,0.3889,1.0,0.6111,2,2,2,0,0,18,0,0,0,0,0,,,0.3889,,,,,,,,,,,,,,,,,,,,,,,,,,
65,8,VILLAGE,True,3,0,,,,,0,0,18,7,11,0.3889,1.0,0.6111,2,2,2,0,0,18,0,0,0,0,0,,,0.3889,,,,,,,,,,,,,,,,,,,,,,,,,,
66,8,VILLAGE,True,3,0,,,,,0,0,18,7,11,0.3889,1.0,0.6111,2,2,2,0,0,18,0,0,0,0,0,,,0.3889,,,,,,,,,,,,,,,,,,,,,,,,,,
67,8,WOLF,False,3,0,,,,,0,0,18,4,14,0.2222,0.5,0.7778,2,1,2,0,0,18,0,0,0,0,0,,,0.2222,,,,,,,,,,,,,,,,,,,,,,,,,,
70,8,VILLAGE,True,2,0,,,,,0,0,14,11,3,0.7857,1.0,0.2143,2,2,1,0,0,14,0,0,0,0,0,,,0.7857,,,,,,,,,,,,,,,,,,,,,,,,,,
68,8,WOLF,False,3,0,,,,,0,0,18,7,11,0.3889,1.0,0.6111,2,1,1,0,0,18,0,0,0,0,0,,,0.3889,,,,,,,,,,,,,,,,,,,,,,,,,,
69,8,VILLAGE,True,3,0,,,,,0,0,18,8,10,0.4444,1.0,0.5556,2,2,2,0,0,18,0,0,0,0,0,,,0.4444,,,,,,,,,,,,,,,,,,,,,,,,,,
71,8,VILLAGE,True,3,0,,,,,0,0,18,8,10,0.4444,1.0,0.5556,2,2,2,0,0,18,0,0,0,0,0,,,0.4444,,,,,,,,,,,,,,,,,,,,,,,,,,
72,8,WOLF,False,3,0,,,,,0,0,18,6,12,0.3333,1.0,0.6667,2,1,2,0,0,18,0,0,0,0,0,,,0.3333,,,,,,,,,,,,,,,,,,,,,,,,,,
74,8,WOLF,False,2,0,,,,,0,0,14,0,14,0.0,0.0,1.0,2,0,,0,0,14,0,0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
73,8,WOLF,False,3,0,,,,,0,0,18,4,14,0.2222,0.5,0.7778,2,1,2,0,0,18,0,0,0,0,0,,,0.2222,,,,,,,,,,,,,,,,,,,,,,,,,,
75,8,WOLF,False,2,0,,,,,0,0,14,0,14,0.0,0.0,1.0,2,0,,0,0,14,0,0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
76,8,WOLF,False,2,0,,,,,0,0,14,0,14,0.0,0.0,1.0,2,0,,0,0,14,0,0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
77,8,WOLF,False,2,0,,,,,0,0,14,1,13,0.0714,0.5,0.9286,2,0,,0,0,14,0,0,0,0,0,,,0.0714,,,,,,,,,,,,,,,,,,,,,,,,,,
78,8,WOLF,False,2,0,,,,,0,0,14,1,13,0.0714,0.5,0.9286,2,0,,0,0,14,0,0,0,0,0,,,0.0714,,,,,,,,,,,,,,,,,,,,,,,,,,
79,8,WOLF,False,2,0,,,,,0,0,14,1,13,0.0714,0.5,0.9286,2,0,,0,0,14,0,0,0,0,0,,,0.0714,,,,,,,,,,,,,,,,,,,,,,,,,,
80,8,WOLF,False,2,0,,,,,0,0,14,0,14,0.0,0.0,1.0,2,0,,0,0,14,0,0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
81,8,VILLAGE,True,2,0,,,,,0,0,14,11,3,0.7857,1.0,0.2143,2,2,1,0,0,14,0,0,0,0,0,,,0.7857,,,,,,,,,,,,,,,,,,,,,,,,,,
82,8,WOLF,False,2,0,,,,,0,0,14,1,13,0.0714,0.5,0.9286,2,0,,0,0,14,0,0,0,0,0,,,0.0714,,,,,,,,,,,,,,,,,,,,,,,,,,
83,8,WOLF,False,3,0,,,,,0,0,18,6,12,0.3333,0.5,0.6667,2,1,1,0,0,18,0,0,0,0,0,,,0.3333,,,,,,,,,,,,,,,,,,,,,,,,,,
84,8,WOLF,False,3,0,,,,,0,0,18,4,14,0.2222,0.5,0.7778,2,1,2,0,0,18,0,0,0,0,0,,,0.2222,,,,,,,,,,,,,,,,,,,,,,,,,,
86,8,VILLAGE,True,3,0,,,,,0,0,18,8,10,0.4444,1.0,0.5556,2,2,2,0,0,18,0,0,0,0,0,,,0.4444,,,,,,,,,,,,,,,,,,,,,,,,,,
85,8,WOLF,False,3,0,,,,,0,0,18,5,13,0.2778,0.5,0.7222,2,1,2,0,0,18,0,0,0,0,0,,,0.2778,,,,,,,,,,,,,,,,,,,,,,,,,,
87,8,VILLAGE,True,3,0,,,,,0,0,18,7,11,0.3889,1.0,0.6111,2,2,2,0,0,18,0,0,0,0,0,,,0.3889,,,,,,,,,,,,,,,,,,,,,,,,,,
88,8,WOLF,False,2,0,,,,,0,0,14,1,13,0.0714,0.5,0.9286,2,0,,0,0,14,0,0,0,0,0,,,0.0714,,,,,,,,,,,,,,,,,,,,,,,,,,
89,8,WOLF,False,3,0,,,,,0,0,18,5,13,0.2778,0.5,0.7222,2,1,2,0,0,18,0,0,0,0,0,,,0.2778,,,,,,,,,,,,,,,,,,,,,,,,,,
90,8,VILLAGE,True,3,0,,,,,0,0,18,9,9,0.5,1.0,0.5,2,2,1,0,0,18,0,0,0,0,0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
91,8,WOLF,False,2,0,,,,,0,0,14,1,13,0.0714,0.5,0.9286,2,0,,0,0,14,0,0,0,0,0,,,0.0714,,,,,,,,,,,,,,,,,,,,,,,,,,
92,8,VILLAGE,True,3,0,,,,,0,0,18,7,11,0.3889,1.0,0.6111,2,2,2,0,0,18,0,0,0,0,0,,,0.3889,,,,,,,,,,,,,,,,,,,,,,,,,,
94,8,VILLAGE,True,2,0,,,,,0,0,14,11,3,0.7857,1.0,0.2143,2,2,1,0,0,14,0,0,0,0,0,,,0.7857,,,,,,,,,,,,,,,,,,,,,,,,,,
93,8,VILLAGE,True,3,0,,,,,0,0,18,8,10,0.4444,1.0,0.5556,2,2,2,0,0,18,0,0,0,0,0,,,0.4444,,,,,,,,,,,,,,,,,,,,,,,,,,
95,8,VILLAGE,True,3,0,,,,,0,0,18,7,11,0.3889,1.0,0.6111,2,2,2,0,0,18,0,0,0,0,0,,,0.3889,,,,,,,,,,,,,,,,,,,,,,,,,,
96,8,WOLF,False,2,0,,,,,0,0,14,0,14,0.0,0.0,1.0,2,0,,0,0,14,0,0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
97,8,VILLAGE,True,3,0,,,,,0,0,18,8,10,0.4444,1.0,0.5556,2,2,2,0,0,18,0,0,0,0,0,,,0.4444,,,,,,,,,,,,,,,,,,,,,,,,,,
98,8,WOLF,False,3,0,,,,,0,0,18,6,12,0.3333,0.5,0.6667,2,1,1,0,0,18,0,0,0,0,0,,,0.3333,,,,,,,,,,,,,,,,,,,,,,,,,,
99,8,VILLAGE,True,3,0,,,,,0,0,18,8,10,0.4444,1.0,0.5556,2,2,2,0,0,18,0,0,0,0,0,,,0.4444,,,,,,,,,,,,,,,,,,,,,,,,,,
100,8,WOLF,False,2,0,,,,,0,0,14,0,14,0.0,0.0,1.0,2,0,,0,0,14,0,0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
101,8,WOLF,False,3,0,,,,,0,0,18,5,13,0.2778,0.5,0.7222,2,1,2,0,0,18,0,0,0,0,0,,,0.2778,,,,,,,,,,,,,,,,,,,,,,,,,,
102,8,VILLAGE,True,3,0,,,,,0,0,18,7,11,0.3889,1.0,0.6111,2,2,2,0,0,18,0,0,0,0,0,,,0.3889,,,,,,,,,,,,,,,,,,,,,,,,,,
103,8,WOLF,False,3,0,,,,,0,0,18,4,14,0.2222,0.5,0.7778,2,1,2,0,0,18,0,0,0,0,0,,,0.2222,,,,,,,,,,,,,,,,,,,,,,,,,,
104,8,WOLF,False,3,0,,,,,0,0,18,7,11,0.3889,1.0,0.6111,2,1,1,0,0,18,0,0,0,0,0,,,0.3889,,,,,,,,,,,,,,,,,,,,,,,,,,
105,8,WOLF,False,3,0,,,,,0,0,18,6,12,0.3333,1.0,0.6667,2,1,2,0,0,18,0,0,0,0,0,,,0.3333,,,,,,,,,,,,,,,,,,,,,,,,,,
106,8,WOLF,False,3,0,,,,,0,0,18,4,14,0.2222,0.5,0.7778,2,1,2,0,0,18,0,0,0,0,0,,,0.2222,,,,,,,,,,,,,,,,,,,,,,,,,,
107,8,WOLF,False,2,0,,,,,0,0,14,0,14,0.0,0.0,1.0,2,0,,0,0,14,0,0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
108,8,WOLF,False,2,0,,,,,0,0,14,0,14,0.0,0.0,1.0,2,0,,0,0,14,0,0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
111,8,VILLAGE,True,2,0,,,,,0,0,14,11,3,0.7857,1.0,0.2143,2,2,1,0,0,14,0,0,0,0,0,,,0.7857,,,,,,,,,,,,,,,,,,,,,,,,,,
109,8,VILLAGE,True,3,0,,,,,0,0,18,8,10,0.4444,1.0,0.5556,2,2,2,0,0,18,0,0,0,0,0,,,0.4444,,,,,,,,,,,,,,,,,,,,,,,,,,
110,8,WOLF,False,3,0,,,,,0,0,18,6,12,0.3333,0.5,0.6667,2,1,1,0,0,18,0,0,0,0,0,,,0.3333,,,,,,,,,,,,,,,,,,,,,,,,,,
112,8,WOLF,False,3,0,,,,,0,0,18,7,11,0.3889,1.0,0.6111,2,1,1,0,0,18,0,0,0,0,0,,,0.3889,,,,,,,,,,,,,,,,,,,,,,,,,,
113,8,VILLAGE,True,3,0,,,,,0,0,18,10,8,0.5556,1.0,0.4444,2,2,1,0,0,18,0,0,0,0,0,,,0.5556,,,,,,,,,,,,,,,,,,,,,,,,,,
114,8,VILLAGE,True,3,0,,,,,0,0,18,10,8,0.5556,1.0,0.4444,2,2,1,0,0,18,0,0,0,0,0,,,0.5556,,,,,,,,,,,,,,,,,,,,,,,,,,
116,8,WOLF,False,2,0,,,,,0,0,14,1,13,0.0714,0.5,0.9286,2,0,,0,0,14,0,0,0,0,0,,,0.0714,,,,,,,,,,,,,,,,,,,,,,,,,,
115,8,VILLAGE,True,3,0,,,,,0,0,18,7,11,0.3889,1.0,0.6111,2,2,2,0,0,18,0,0,0,0,0,,,0.3889,,,,,,,,,,,,,,,,,,,,,,,,,,
119,8,WOLF,False,2,0,,,,,0,0,14,0,14,0.0,0.0,1.0,2,0,,0,0,14,0,0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
118,8,WOLF,False,3,0,,,,,0,0,18,4,14,0.2222,0.5,0.7778,2,1,2,0,0,18,0,0,0,0,0,,,0.2222,,,,,,,,,,,,,,,,,,,,,,,,,,
117,8,WOLF,False,3,0,,,,,0,0,18,4,14,0.2222,0.5,0.7778,2,1,2,0,0,18,0,0,0,0,0,,,0.2222,,,,,,,,,,,,,,,,,,,,,,,,,,
120,8,VILLAGE,True,3,0,,,,,0,0,18,8,10,0.4444,1.0,0.5556,2,2,2,0,0,18,0,0,0,0,0,,,0.4444,,,,,,,,,,,,,,,,,,,,,,,,,,
122,8,WOLF,False,2,0,,,,,0,0,14,0,14,0.0,0.0,1.0,2,0,,0,0,14,0,0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
121,8,WOLF,False,3,0,,,,,0,0,18,7,11,0.3889,1.0,0.6111,2,1,1,0,0,18,0,0,0,0,0,,,0.3889,,,,,,,,,,,,,,,,,,,,,,,,,,
123,8,WOLF,False,3,0,,,,,0,0,18,5,13,0.2778,0.5,0.7222,2,1,2,0,0,18,0,0,0,0,0,,,0.2778,,,,,,,,,,,,,,,,,,,,,,,,,,
124,8,WOLF,False,3,0,,,,,0,0,18,6,12,0.3333,0.5,0.6667,2,1,1,0,0,18,0,0,0,0,0,,,0.3333,,,,,,,,,,,,,,,,,,,,,,,,,,
125,8,VILLAGE,True,3,0,,,,,0,0,18,7,11,0.3889,1.0,0.6111,2,2,2,0,0,18,0,0,0,0,0,,,0.3889,,,,,,,,,,,,,,,,,,,,,,,,,,
126,8,WOLF,False,3,0,,,,,0,0,18,5,13,0.2778,0.5,0.7222,2,1,2,0,0,18,0,0,0,0,0,,,0.2778,,,,,,,,,,,,,,,,,,,,,,,,,,
127,8,WOLF,False,3,0,,,,,0,0,18,6,12,0.3333,1.0,0.6667,2,1,2,0,0,18,0,0,0,0,0,,,0.3333,,,,,,,,,,,,,,,,,,,,,,,,,,
128,8,WOLF,False,3,0,,,,,0,0,18,5,13,0.2778,0.5,0.7222,2,1,2,0,0,18,0,0,0,0,0,,,0.2778,,,,,,,,,,,,,,,,,,,,,,,,,,
129,8,WOLF,False,3,0,,,,,0,0,18,6,12,0.3333,1.0,0.6667,2,1,2,0,0,18,0,0,0,0,0,,,0.3333,,,,,,,,,,,,,,,,,,,,,,,,,,
131,8,WOLF,False,2,0,,,,,0,0,14,0,14,0.0,0.0,1.0,2,0,,0,0,14,0,0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
130,8,WOLF,False,3,0,,,,,0,0,18,4,14,0.2222,0.5,0.7778,2,1,2,0,0,18,0,0,0,0,0,,,0.2222,,,,,,,,,,,,,,,,,,,,,,,,,,
